,Genero,Aposentado,Casado,Dependentes,MesesComoCliente,ServicoTelefone,MultiplasLinhas,ServicoInternet,ServicoSegurancaOnline,ServicoBackupOnline,ProtecaoEquipamento,ServicoSuporteTecnico,ServicoStreamingTV,ServicoFilmes,TipoContrato,FaturaDigital,FormaPagamento,ValorMensal,TotalGasto,Churn
3198,Masculino,1,Sim,Nao,35,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Nao,Nao,Anual,Sim,DebitoAutomatico,81.6,2815.25,Nao
3199,Masculino,1,Sim,Nao,24,Nao,SemTelefone,DSL,Nao,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,BoletoImpresso,34.25,828.2,Nao
3200,Feminino,0,Nao,Nao,60,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,2 anos,Nao,BoletoEletronico,104.7,6333.8,Nao
3201,Masculino,0,Nao,Nao,6,Nao,SemTelefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,30.5,208.7,Sim
3202,Masculino,0,Sim,Sim,15,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoEletronico,20.0,288.05,Sim
3203,Masculino,1,Nao,Nao,21,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,104.35,2271.85,Nao
3204,Masculino,0,Sim,Sim,33,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,20.6,690.25,Nao
3205,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,20.9,20.9,Nao
3206,Feminino,0,Sim,Sim,58,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,19.55,1079.65,Nao
3207,Feminino,0,Nao,Nao,10,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Sim,Anual,Nao,BoletoImpresso,64.9,685.55,Nao
3208,Feminino,0,Sim,Sim,33,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,DebitoAutomatico,24.25,838.5,Nao
3209,Feminino,1,Nao,Nao,1,Nao,SemTelefone,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,25.25,25.25,Sim
3210,Feminino,0,Nao,Sim,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,45.95,45.95,Sim
3211,Masculino,0,Sim,Sim,42,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Nao,BoletoEletronico,73.15,3088.25,Nao
3212,Masculino,0,Sim,Sim,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,DebitoAutomatico,20.15,20.15,Nao
3213,Masculino,0,Nao,Nao,38,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,20.1,730.1,Nao
3214,Feminino,0,Nao,Nao,5,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,50.6,249.95,Sim
3215,Masculino,0,Nao,Nao,65,Sim,Sim,Fibra,Sim,Nao,Sim,Sim,Sim,Sim,Anual,Sim,CartaoCredito,110.0,7138.65,Nao
3216,Feminino,1,Nao,Nao,43,Nao,SemTelefone,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,33.45,1500.25,Nao
3217,Feminino,0,Sim,Nao,72,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,2 anos,Sim,DebitoAutomatico,84.9,6065.3,Nao
3218,Masculino,0,Sim,Nao,60,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,94.4,5610.25,Sim
3219,Masculino,0,Nao,Nao,55,Sim,Nao,Fibra,Sim,Sim,Nao,Nao,Sim,Sim,Anual,Sim,BoletoImpresso,100.9,5552.05,Nao
3220,Feminino,0,Sim,Sim,70,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,113.05,7869.05,Nao
3221,Feminino,0,Nao,Nao,6,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,73.85,401.3,Nao
3222,Feminino,0,Nao,Sim,13,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,CartaoCredito,104.15,1299.1,Nao
3223,Masculino,0,Sim,Sim,8,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,20.15,165.5,Nao
3224,Masculino,0,Nao,Sim,45,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,2 anos,Nao,DebitoAutomatico,99.7,4634.35,Nao
3225,Feminino,0,Sim,Nao,54,Sim,Sim,Fibra,Nao,Sim,Sim,Sim,Sim,Sim,Anual,Nao,BoletoEletronico,110.35,5893.15,Sim
3226,Feminino,0,Nao,Nao,33,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,83.35,2757.85,Sim
3227,Masculino,0,Sim,Sim,21,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Sim,Sim,Anual,Sim,DebitoAutomatico,75.9,1549.75,Nao
3228,Feminino,1,Nao,Nao,55,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Anual,Sim,BoletoEletronico,100.0,5509.3,Sim
3229,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,75.3,75.3,Sim
3230,Masculino,0,Nao,Nao,44,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,CartaoCredito,68.85,2958.95,Nao
3231,Masculino,0,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Sim,DebitoAutomatico,87.1,6230.1,Nao
3232,Masculino,0,Sim,Sim,13,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Nao,Nao,Mensal,Nao,DebitoAutomatico,61.8,750.1,Nao
3233,Feminino,0,Sim,Sim,36,Sim,Sim,Fibra,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,CartaoCredito,104.5,3684.95,Nao
3234,Masculino,0,Nao,Nao,71,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,25.55,1898.1,Nao
3235,Masculino,1,Nao,Nao,9,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,100.5,918.6,Sim
3236,Feminino,0,Sim,Nao,46,Sim,Sim,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,DebitoAutomatico,55.0,2473.95,Nao
3237,Feminino,1,Sim,Nao,61,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Sim,Sim,Anual,Sim,CartaoCredito,104.4,6405,Sim
3238,Masculino,1,Sim,Nao,72,Sim,Sim,DSL,Nao,Sim,Sim,Sim,Sim,Nao,2 anos,Nao,CartaoCredito,77.35,5396.25,Nao
3239,Masculino,0,Sim,Nao,11,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,74.95,825.7,Sim
3240,Feminino,0,Nao,Nao,2,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,69.7,135.2,Nao
3241,Masculino,0,Nao,Nao,2,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoImpresso,19.35,46.35,Nao
3242,Feminino,0,Nao,Nao,4,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoEletronico,79.0,303.15,Sim
3243,Masculino,0,Nao,Nao,3,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,49.15,169.05,Sim
3244,Feminino,0,Nao,Nao,3,Nao,SemTelefone,DSL,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,CartaoCredito,34.8,113.95,Nao
3245,Feminino,0,Sim,Nao,43,Sim,Sim,DSL,Nao,Nao,Nao,Sim,Sim,Nao,Anual,Sim,DebitoAutomatico,64.85,2908.2,Nao
3246,Feminino,0,Sim,Sim,61,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,19.75,1311.6,Nao
3247,Feminino,1,Nao,Nao,49,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,CartaoCredito,90.85,4515.85,Sim
3248,Feminino,0,Nao,Nao,34,Sim,Nao,DSL,Sim,Sim,Nao,Nao,Nao,Sim,Anual,Nao,BoletoEletronico,64.35,2053.05,Nao
3249,Masculino,0,Nao,Nao,1,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,50.15,50.15,Nao
3250,Feminino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,45.95,45.95,Sim
3251,Feminino,0,Nao,Nao,61,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Sim,2 anos,Nao,CartaoCredito,86.45,5175.3,Nao
3252,Feminino,0,Sim,Sim,4,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,73.75,325.45,Sim
3253,Masculino,0,Sim,Nao,59,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Sim,Anual,Sim,BoletoImpresso,69.1,4096.9,Nao
3254,Masculino,0,Sim,Sim,4,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoImpresso,45.25,155.35,Nao
3255,Masculino,0,Sim,Sim,0,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,19.85, ,Nao
3256,Masculino,0,Nao,Nao,22,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,20.3,475.1,Nao
3257,Feminino,0,Nao,Nao,72,Sim,Sim,Fibra,Sim,Nao,Nao,Sim,Nao,Nao,2 anos,Sim,DebitoAutomatico,84.7,6185.15,Nao
3258,Masculino,0,Sim,Sim,15,Nao,SemTelefone,DSL,Sim,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,30.2,469.65,Nao
3259,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoEletronico,19.3,19.3,Sim
3260,Feminino,0,Nao,Nao,57,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,2 anos,Sim,BoletoEletronico,95.25,5464.65,Sim
3261,Masculino,0,Sim,Sim,39,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoImpresso,86.3,3266,Sim
3262,Feminino,1,Nao,Nao,6,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,DebitoAutomatico,19.5,106.8,Nao
3263,Feminino,0,Nao,Nao,16,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,DebitoAutomatico,63.05,1067.05,Nao
3264,Feminino,0,Nao,Sim,39,Nao,SemTelefone,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Nao,CartaoCredito,30.1,1131.3,Sim
3265,Masculino,0,Sim,Sim,4,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,19.9,76.65,Nao
3266,Masculino,0,Sim,Nao,59,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Nao,Mensal,Sim,BoletoEletronico,106.75,6252.9,Sim
3267,Feminino,0,Sim,Sim,69,Sim,Sim,Fibra,Sim,Nao,Sim,Nao,Nao,Nao,Anual,Nao,DebitoAutomatico,84.45,5848.6,Nao
3268,Masculino,0,Sim,Sim,24,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Sim,Mensal,Sim,CartaoCredito,70.3,1706.45,Nao
3269,Masculino,0,Sim,Sim,6,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,CartaoCredito,20.4,107.6,Nao
3270,Masculino,0,Nao,Nao,9,Sim,Nao,Fibra,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,94.05,811.65,Nao
3271,Feminino,0,Sim,Sim,8,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,19.5,159.35,Nao
3272,Feminino,0,Sim,Nao,30,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,DebitoAutomatico,19.65,655.85,Sim
3273,Masculino,0,Sim,Sim,62,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Nao,Sim,Anual,Nao,CartaoCredito,71.4,4487.3,Nao
3274,Feminino,0,Nao,Nao,35,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoImpresso,21.1,741,Nao
3275,Feminino,0,Sim,Sim,55,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,CartaoCredito,19.15,998.1,Nao
3276,Feminino,0,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Nao,BoletoEletronico,60.85,111.4,Nao
3277,Masculino,1,Sim,Nao,29,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,94.45,2653.65,Sim
3278,Masculino,0,Nao,Nao,2,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,74.95,151.75,Nao
3279,Masculino,1,Nao,Nao,33,Nao,SemTelefone,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,BoletoEletronico,54.6,1803.7,Nao
3280,Masculino,0,Nao,Nao,5,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,75.9,357.75,Sim
3281,Feminino,0,Nao,Nao,1,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,69.2,69.2,Sim
3282,Feminino,0,Sim,Nao,72,Sim,Sim,Fibra,Sim,Nao,Sim,Nao,Sim,Sim,2 anos,Sim,BoletoEletronico,105.5,7544,Nao
3283,Masculino,1,Nao,Nao,43,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoImpresso,89.55,3856.75,Sim
3284,Feminino,0,Nao,Nao,10,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,74.75,799.65,Sim
3285,Feminino,0,Sim,Nao,70,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,DebitoAutomatico,26.0,2006.95,Nao
3286,Masculino,0,Nao,Nao,24,Sim,Nao,Fibra,Nao,Nao,Nao,Sim,Sim,Sim,Mensal,Sim,BoletoEletronico,96.0,2122.45,Sim
3287,Feminino,0,Nao,Nao,23,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,19.5,470.2,Nao
3288,Feminino,0,Sim,Sim,43,Nao,SemTelefone,DSL,Sim,Sim,Nao,Sim,Sim,Nao,Anual,Sim,DebitoAutomatico,51.25,2151.6,Nao
3289,Feminino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,19.1,19.1,Sim
3290,Masculino,0,Nao,Nao,24,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,80.25,1861.5,Sim
3291,Feminino,1,Sim,Sim,65,Sim,Sim,Fibra,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Sim,DebitoAutomatico,103.9,6767.1,Nao
3292,Feminino,0,Sim,Sim,56,Sim,Sim,Fibra,Sim,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,BoletoImpresso,109.6,5953,Nao
3293,Masculino,1,Nao,Nao,1,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoEletronico,79.1,79.1,Sim
3294,Masculino,1,Sim,Nao,28,Sim,Sim,Fibra,Nao,Sim,Nao,Sim,Sim,Sim,Mensal,Sim,BoletoEletronico,105.8,2998,Nao
3295,Feminino,0,Nao,Nao,13,Nao,SemTelefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,29.15,357.15,Nao
3296,Feminino,0,Nao,Nao,8,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,DebitoAutomatico,80.1,679.3,Sim
3297,Feminino,0,Nao,Nao,3,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,70.15,194.2,Nao
3298,Masculino,0,Nao,Nao,1,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoEletronico,19.95,19.95,Sim
3299,Feminino,1,Nao,Nao,26,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoEletronico,89.15,2277.65,Sim
3300,Masculino,1,Nao,Nao,1,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,75.75,75.75,Sim
3301,Feminino,0,Nao,Nao,5,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,20.5,104.3,Nao
3302,Masculino,0,Nao,Nao,28,Sim,Sim,Fibra,Sim,Sim,Nao,Nao,Nao,Sim,Mensal,Sim,CartaoCredito,94.5,2659.4,Sim
3303,Feminino,0,Nao,Nao,11,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoImpresso,58.95,601.6,Nao
3304,Feminino,1,Sim,Nao,11,Sim,Sim,Fibra,Nao,Nao,Sim,Sim,Sim,Sim,Mensal,Sim,DebitoAutomatico,104.05,1133.65,Sim
3305,Feminino,1,Nao,Nao,66,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,80.45,5224.35,Sim
3306,Masculino,0,Sim,Nao,56,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,CartaoCredito,19.95,1126.75,Nao
3307,Feminino,1,Sim,Nao,53,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,25.1,1275.6,Nao
3308,Feminino,0,Sim,Sim,3,Nao,SemTelefone,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensal,Sim,BoletoImpresso,31.0,95.05,Sim
3309,Feminino,1,Nao,Nao,72,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Sim,CartaoCredito,117.35,8436.25,Nao
3310,Feminino,0,Nao,Nao,6,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Nao,CartaoCredito,70.55,433.95,Nao
3311,Feminino,0,Sim,Sim,71,Sim,Sim,Fibra,Sim,Sim,Sim,Sim,Sim,Sim,2 anos,Nao,DebitoAutomatico,114.6,8100.25,Nao
3312,Masculino,0,Nao,Nao,15,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Sim,BoletoImpresso,19.8,309.4,Nao
3313,Feminino,1,Nao,Nao,57,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Nao,2 anos,Nao,DebitoAutomatico,69.85,4003,Nao
3314,Masculino,0,Nao,Nao,68,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,24.55,1657.4,Nao
3315,Feminino,0,Nao,Nao,13,Nao,SemTelefone,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,31.05,347.25,Sim
3316,Feminino,0,Sim,Sim,71,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,24.7,1810.55,Nao
3317,Masculino,0,Nao,Nao,5,Nao,SemTelefone,DSL,Sim,Nao,Sim,Sim,Nao,Nao,Mensal,Nao,BoletoImpresso,40.0,223.45,Sim
3318,Masculino,0,Nao,Nao,18,Sim,Sim,Fibra,Nao,Nao,Sim,Nao,Sim,Nao,Anual,Sim,CartaoCredito,89.6,1633,Nao
3319,Masculino,0,Nao,Sim,36,Sim,Nao,Fibra,Nao,Sim,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,94.7,3512.5,Nao
3320,Masculino,0,Sim,Nao,63,Sim,Sim,Fibra,Sim,Nao,Nao,Sim,Nao,Nao,2 anos,Sim,CartaoCredito,84.65,5377.8,Nao
3321,Masculino,0,Nao,Sim,39,Nao,SemTelefone,DSL,Nao,Nao,Sim,Sim,Sim,Sim,Anual,Nao,DebitoAutomatico,54.85,2191.7,Nao
3322,Feminino,0,Nao,Nao,3,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Mensal,Nao,BoletoEletronico,19.55,61.05,Nao
3323,Masculino,0,Nao,Nao,32,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Sim,DebitoAutomatico,20.05,614.45,Nao
3324,Masculino,1,Sim,Nao,4,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,70.2,280.35,Nao
3325,Feminino,1,Sim,Nao,32,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,93.2,2931,Sim
3326,Masculino,1,Nao,Nao,15,Sim,Sim,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,CartaoCredito,74.2,1133.9,Sim
3327,Feminino,1,Sim,Nao,5,Sim,Sim,Fibra,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,81.0,371.65,Sim
3328,Feminino,0,Sim,Sim,9,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,BoletoImpresso,20.35,191.1,Nao
3329,Feminino,0,Sim,Sim,31,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,Anual,Sim,BoletoImpresso,81.15,2545.75,Nao
3330,Feminino,0,Nao,Nao,1,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Nao,BoletoEletronico,49.5,49.5,Nao
3331,Masculino,0,Sim,Sim,1,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,81.05,81.05,Nao
3332,Masculino,0,Nao,Nao,2,Sim,Nao,Fibra,Sim,Sim,Nao,Nao,Sim,Sim,Mensal,Nao,BoletoEletronico,100.2,198.5,Nao
3333,Feminino,0,Nao,Nao,35,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,23.3,797.1,Nao
3334,Feminino,0,Nao,Nao,5,Sim,Nao,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,Anual,Nao,BoletoEletronico,19.55,99.6,Nao
3335,Masculino,0,Sim,Sim,3,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,50.15,168.15,Sim
3336,Masculino,0,Nao,Nao,12,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensal,Sim,DebitoAutomatico,49.05,593.05,Nao
3337,Masculino,0,Sim,Sim,56,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,DebitoAutomatico,24.15,1402.25,Nao
3338,Masculino,0,Sim,Sim,72,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,24.75,1859.1,Nao
3339,Feminino,0,Sim,Nao,1,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoImpresso,69.4,69.4,Sim
3340,Masculino,0,Sim,Nao,1,Sim,Nao,Fibra,Nao,Nao,Nao,Sim,Sim,Nao,Mensal,Sim,BoletoEletronico,84.8,84.8,Sim
3341,Feminino,0,Sim,Nao,26,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Anual,Sim,CartaoCredito,90.1,2312.55,Nao
3342,Feminino,0,Nao,Nao,13,Nao,SemTelefone,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensal,Nao,BoletoEletronico,49.15,649.4,Nao
3343,Feminino,0,Nao,Sim,15,Sim,Nao,DSL,Sim,Sim,Sim,Sim,Nao,Nao,Anual,Nao,CartaoCredito,65.6,1010,Nao
3344,Masculino,1,Nao,Nao,68,Sim,Sim,Fibra,Nao,Sim,Sim,Nao,Nao,Sim,Mensal,Sim,BoletoEletronico,95.9,6503.2,Nao
3345,Feminino,1,Sim,Nao,27,Sim,Nao,Fibra,Sim,Nao,Sim,Nao,Sim,Sim,Mensal,Sim,BoletoEletronico,101.25,2754.45,Sim
3346,Feminino,1,Sim,Nao,5,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Nao,Nao,Mensal,Sim,BoletoEletronico,69.35,341.6,Nao
3347,Feminino,0,Sim,Nao,64,Sim,Sim,Nao,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,SemInternet,2 anos,Nao,CartaoCredito,25.0,1584.8,Nao
3348,Feminino,0,Nao,Nao,16,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Sim,Mensal,Sim,CartaoCredito,65.2,1043.35,Sim
3349,Feminino,0,Nao,Nao,2,Sim,Nao,Fibra,Nao,Nao,Nao,Nao,Sim,Nao,Mensal,Sim,BoletoImpresso,79.65,152.7,Sim
3350,Feminino,0,Nao,Nao,52,Nao,SemTelefone,DSL,Sim,Sim,Nao,Sim,Nao,Nao,2 anos,Nao,BoletoImpresso,39.1,1982.1,Nao
